id,safra,y,VAR_6,VAR_20,VAR_19,VAR_25,VAR_44,VAR_12,VAR_9,VAR_69,VAR_77,VAR_57,VAR_33,VAR_59,VAR_53
1710,201401,0,462.0,12,0.0,0.0,0.0,,800.0,,,42,0.0,,1600.0
1711,201409,0,709.0,12,0.0,0.0,0.0,,1000.0,,,34,0.0,71.14,
1712,201410,0,813.0,12,0.0,0.0,2.0,,948.63,203.9,0.0,35,0.0,295.43,
1713,201404,0,466.0,12,0.0,0.0,0.0,,1900.0,,,65,0.0,,1900.0
1714,201406,0,214.0,12,0.0,0.0,0.0,,1000.0,,,47,0.0,,1000.0
1715,201406,1,561.0,12,0.0,0.0,0.0,,1805.07,,,32,0.0,80.32,3634.14
1716,201411,0,868.0,5,0.0,0.0,5.0,,500.0,615.85,0.0,42,0.0,800.28,
1717,201406,0,237.0,12,0.0,0.0,0.0,,450.0,,,47,0.0,,450.0
1718,201402,0,1353.0,12,0.0,5.0,2.0,311.0,700.0,,,44,0.0,,1400.0
1719,201404,0,773.0,12,0.0,0.0,2.0,,1000.0,619.6,195.72,52,0.0,535.89,1000.0
1720,201402,1,546.0,12,0.0,0.0,0.0,,1188.67,,,49,0.0,,2377.34
1721,201411,1,157.0,10,0.0,0.0,0.0,,530.0,,,54,0.0,,
1722,201406,1,1661.0,12,5.0,2.0,2.0,81.0,1421.01,25.99,0.0,26,2.0,77.76,2244.07
1723,201407,0,201.0,12,0.0,0.0,0.0,,1400.0,,,38,0.0,,1400.0
1724,201410,0,1291.0,12,0.0,3.0,12.0,536.0,1470.0,441.63,151.42,58,0.0,506.81,3000.0
1725,201405,0,3588.0,12,56.0,11.0,12.0,841.0,1600.0,803.86,281.0,55,5.0,603.14,5688.68
1726,201403,0,1557.0,10,2.0,12.0,12.0,1141.0,1101.0,1123.56,53.97,64,1.0,789.19,1101.0
1727,201412,0,926.0,12,0.0,0.0,7.0,,600.0,224.31,0.0,49,0.0,,500.0
1728,201401,0,786.0,12,0.0,0.0,2.0,,1000.0,443.98,132.18,32,0.0,290.77,2000.0
1729,201405,1,194.0,12,0.0,0.0,0.0,,1500.0,,,24,0.0,,2724.64
1730,201401,1,383.0,12,0.0,0.0,0.0,,1000.0,,,31,0.0,,2000.0
1731,201406,0,840.0,5,0.0,0.0,4.0,,290.0,135.94,0.0,31,0.0,178.24,290.0
1732,201402,1,930.0,12,0.0,0.0,6.0,,2850.0,577.68,0.0,66,0.0,415.24,6700.0
1733,201406,1,687.0,12,0.0,0.0,0.0,,2218.83,,,40,0.0,224.21,2218.83
1734,201411,0,,12,,,,,800.0,,,27,,,590.0
1735,201405,0,523.0,12,0.0,0.0,0.0,,1140.0,,,39,0.0,,1140.0
1736,201412,0,2226.0,12,12.0,9.0,12.0,59.0,1000.0,820.73,194.38,54,5.0,317.37,2900.0
1737,201402,0,888.0,12,0.0,0.0,5.0,,1498.15,987.18,146.95,34,0.0,375.0,4386.53
1738,201406,0,265.0,10,0.0,0.0,0.0,,600.0,,,33,0.0,,1065.86
1739,201402,1,460.0,12,0.0,0.0,0.0,,1000.0,,,37,0.0,,2000.0
1740,201402,0,2256.0,5,19.0,6.0,10.0,138.0,300.0,335.39,0.0,49,7.0,171.28,600.0
1741,201405,1,2493.0,12,3.0,0.0,0.0,,800.0,,,25,1.0,52.14,800.0
1742,201411,0,2729.0,12,22.0,11.0,11.0,565.0,1500.0,553.91,0.0,61,4.0,413.75,4400.0
1743,201402,1,467.0,12,0.0,0.0,0.0,,1500.0,,,30,0.0,,4000.0
1744,201409,0,648.0,12,0.0,0.0,0.0,,1149.17,,,30,0.0,274.16,663.29
1745,201410,0,806.0,12,0.0,0.0,2.0,,900.0,483.66,159.62,47,0.0,507.14,
1746,201409,1,1457.0,12,0.0,6.0,3.0,93.0,1500.0,631.83,0.0,38,0.0,601.02,
1747,201409,0,3333.0,12,27.0,11.0,12.0,785.0,2500.0,1752.53,447.89,69,19.0,776.82,
1748,201408,0,436.0,12,0.0,0.0,0.0,,1000.0,,,33,0.0,,
1749,201411,0,919.0,6,0.0,0.0,6.0,,600.0,887.93,30.42,37,0.0,383.02,
1750,201409,0,293.0,12,0.0,0.0,0.0,,3000.0,,,69,0.0,,1708.48
1751,201405,0,221.0,12,0.0,0.0,0.0,,1140.0,,,52,0.0,,1140.0
1752,201409,0,621.0,10,0.0,0.0,0.0,,1300.0,,,27,0.0,15.0,1000.0
1753,201407,1,220.0,12,0.0,0.0,0.0,,1323.0,,,44,0.0,,1323.0
1754,201404,0,1323.0,12,0.0,5.0,4.0,183.0,1000.0,76.98,16.05,57,0.0,88.66,3510.0
1755,201406,1,250.0,10,0.0,0.0,0.0,,800.0,,,32,0.0,,1419.9
1756,201401,0,618.0,12,0.0,0.0,0.0,,800.0,,,32,0.0,70.55,1600.0
1757,201412,0,1675.0,12,4.0,0.0,0.0,,1000.0,,,32,1.0,,689.08
1758,201409,0,1020.0,12,0.0,0.0,8.0,,1680.13,461.94,0.0,31,0.0,126.41,
1759,201404,0,,12,,,,,1500.0,,,30,,,2788.65
1760,201404,0,637.0,12,0.0,0.0,0.0,,2000.0,,,51,0.0,216.5,2000.0
1761,201409,0,1763.0,12,5.0,2.0,0.0,165.0,1000.0,,,69,1.0,,2000.0
1762,201406,0,2931.0,10,33.0,4.0,9.0,478.0,1000.0,231.86,0.0,51,14.0,178.97,1000.0
1763,201410,0,4563.0,10,62.0,11.0,12.0,1090.0,1500.0,1940.3,0.0,49,6.0,1082.53,7200.0
1764,201407,0,3831.0,12,28.0,8.0,2.0,354.0,1500.0,,,68,21.0,,1500.0
1765,201404,0,336.0,7,0.0,0.0,0.0,,250.0,,,23,0.0,,250.0
1766,201407,1,272.0,12,0.0,0.0,0.0,,1958.6,,,61,0.0,,1958.6
1767,201401,0,561.0,12,0.0,0.0,0.0,,1190.0,,,40,0.0,,2380.0
1768,201404,0,994.0,12,0.0,0.0,8.0,,825.0,815.3,55.3,33,0.0,98.68,825.0
1769,201405,1,599.0,12,0.0,0.0,0.0,,1300.0,,,35,0.0,42.42,1700.0
1770,201409,0,558.0,12,0.0,0.0,0.0,,1500.0,,,61,0.0,0.0,
1771,201408,0,454.0,12,0.0,0.0,0.0,,2452.0,,,52,0.0,,6452.0
1772,201406,1,737.0,12,0.0,0.0,0.0,,1000.0,9.99,0.0,23,0.0,306.89,1300.0
1773,201410,0,513.0,8,0.0,0.0,0.0,,1000.0,,,29,0.0,,3490.84
1774,201412,0,418.0,5,0.0,0.0,0.0,,300.0,,,55,0.0,,
1775,201408,0,890.0,9,0.0,0.0,6.0,,1936.79,277.21,51.29,49,0.0,92.85,4736.79
1776,201407,0,1834.0,12,12.0,10.0,12.0,222.0,1200.0,1025.39,285.41,39,1.0,168.97,8500.0
1777,201403,0,253.0,12,0.0,0.0,0.0,,1400.0,,,49,0.0,,1400.0
1778,201408,0,-15.0,12,0.0,0.0,0.0,,3000.0,,,61,0.0,,
1779,201406,1,685.0,12,0.0,0.0,0.0,,1000.0,,,42,0.0,126.42,1500.0
1780,201402,0,574.0,12,0.0,0.0,0.0,,370.0,,,70,0.0,0.0,740.0
1781,201402,1,214.0,12,0.0,0.0,0.0,,722.23,,,36,0.0,,1444.46
1782,201410,0,116.0,12,0.0,0.0,0.0,,500.0,,,63,0.0,,
1783,201401,0,1101.0,12,0.0,0.0,10.0,102.0,1800.0,563.22,109.28,49,0.0,253.68,3600.0
1784,201401,1,294.0,12,0.0,0.0,0.0,,400.0,,,33,0.0,,400.0
1785,201405,0,547.0,12,0.0,0.0,0.0,,1000.0,,,38,0.0,,2000.0
1786,201410,0,1224.0,6,0.0,3.0,10.0,229.0,800.0,181.72,59.36,58,0.0,165.27,5100.0
1787,201403,0,2591.0,12,27.0,5.0,3.0,183.0,200.0,9.0,0.0,45,8.0,,700.0
1788,201408,1,90.0,10,0.0,0.0,0.0,,1000.0,,,62,0.0,,1200.0
1789,201409,1,1324.0,8,0.0,7.0,12.0,435.0,856.49,112.72,0.0,24,0.0,246.86,6070.31
1790,201404,0,929.0,12,0.0,0.0,7.0,,500.0,247.14,83.2,24,0.0,191.85,1800.0
1791,201403,0,1489.0,12,1.0,5.0,10.0,409.0,1699.06,594.34,130.0,54,1.0,538.48,5899.06
1792,201401,1,769.0,12,0.0,0.0,1.0,,1100.0,307.72,0.0,39,0.0,446.76,3557.36
1793,201405,1,289.0,12,0.0,0.0,0.0,,2000.0,,,63,0.0,,2000.0
1794,201405,0,449.0,3,0.0,0.0,0.0,,200.0,,,31,0.0,,200.0
1795,201403,1,369.0,12,0.0,0.0,0.0,,2000.0,,,70,0.0,,3000.0
1796,201409,0,3275.0,12,31.0,8.0,1.0,399.0,1500.0,,,54,5.0,83.14,800.0
1797,201405,1,,12,0.0,0.0,0.0,,647.21,,,56,0.0,,1647.21
1798,201406,0,171.0,12,0.0,0.0,0.0,,1000.0,,,63,0.0,,1000.0
1799,201406,0,1692.0,12,3.0,0.0,9.0,,1000.0,566.54,88.87,40,4.0,409.42,1700.0
1800,201401,0,685.0,12,0.0,0.0,0.0,,380.0,,,25,0.0,93.93,2040.71
1801,201407,0,1152.0,7,0.0,1.0,12.0,159.0,400.0,321.35,0.0,47,0.0,216.85,4000.0
1802,201407,1,1847.0,12,9.0,9.0,12.0,207.0,1000.0,255.82,0.0,48,8.0,271.34,1500.0
1803,201402,0,210.0,12,0.0,0.0,0.0,,548.95,,,27,0.0,,1097.9
1804,201402,1,2962.0,12,39.0,12.0,12.0,1218.0,2500.0,2311.29,782.71,65,2.0,1159.4,11000.0
1805,201411,0,353.0,12,0.0,0.0,0.0,,1600.0,,,52,0.0,,
1806,201411,0,550.0,12,0.0,0.0,0.0,,600.0,,,25,0.0,,
1807,201407,0,1287.0,12,0.0,4.0,12.0,657.0,2506.83,290.72,101.72,63,0.0,80.68,11104.16
1808,201407,1,443.0,12,0.0,0.0,0.0,,1500.0,,,38,0.0,,1500.0
1809,201402,0,831.0,12,0.0,0.0,3.0,,783.92,179.97,0.0,26,0.0,162.35,1567.84
1810,201407,0,286.0,3,0.0,0.0,0.0,,500.0,,,50,0.0,,500.0
1811,201409,1,459.0,12,0.0,0.0,0.0,,850.0,,,24,0.0,,
1812,201402,0,2097.0,12,13.0,8.0,11.0,336.0,1000.0,398.61,0.0,37,5.0,446.75,3200.0
1813,201401,0,722.0,12,0.0,0.0,0.0,,1500.0,44.98,0.0,49,0.0,76.18,3550.0
1814,201408,0,994.0,10,0.0,0.0,9.0,,600.0,771.72,0.0,37,0.0,497.0,1100.0
1815,201406,0,676.0,12,0.0,0.0,0.0,,1000.0,,,51,0.0,275.83,1000.0
1816,201409,0,75.0,12,0.0,0.0,0.0,,800.0,,,50,0.0,,350.0
1817,201406,1,,12,0.0,0.0,0.0,,950.0,,,67,0.0,,2150.0
1818,201405,1,650.0,12,0.0,0.0,1.0,,880.55,544.81,196.36,32,0.0,239.28,1622.44
1819,201412,1,196.0,9,0.0,0.0,0.0,,500.0,,,35,0.0,,
1820,201405,0,599.0,3,0.0,0.0,0.0,,250.0,,,37,0.0,0.0,250.0
1821,201409,0,3180.0,10,37.0,3.0,11.0,159.0,1500.0,1057.71,73.55,55,12.0,350.0,2000.0
1822,201410,0,2220.0,10,19.0,9.0,10.0,866.0,1000.0,465.81,0.0,24,5.0,188.92,
1823,201405,0,3566.0,8,3.0,0.0,0.0,,500.0,,,37,7.0,,500.0
1824,201409,0,1085.0,9,0.0,0.0,12.0,117.0,500.0,199.73,0.0,53,0.0,337.94,1600.0
1825,201409,1,1801.0,12,7.0,7.0,12.0,475.0,2273.88,374.71,0.0,35,4.0,321.66,
1826,201407,0,671.0,8,0.0,0.0,0.0,,800.0,,,49,0.0,324.11,2700.0
1827,201408,1,488.0,12,0.0,0.0,0.0,,991.91,,,24,0.0,,991.91
1828,201409,1,634.0,12,0.0,0.0,0.0,,1000.0,,,38,0.0,162.56,200.0
1829,201405,0,1607.0,12,4.0,8.0,9.0,,1040.0,402.05,129.15,53,1.0,179.29,4640.0
1830,201404,0,871.0,12,0.0,0.0,4.0,,860.0,453.36,83.66,58,0.0,310.09,1860.0
1831,201408,0,3377.0,12,3.0,0.0,8.0,,1500.0,784.08,36.83,49,10.0,699.11,2500.0
1832,201409,0,819.0,12,0.0,0.0,5.0,,2000.0,545.04,191.57,50,0.0,237.21,3000.0
1833,201403,0,241.0,6,0.0,0.0,0.0,,263.9,,,29,0.0,,263.9
1834,201401,0,3025.0,12,47.0,11.0,12.0,985.0,2000.0,1403.4,192.71,60,5.0,1043.5,10607.78
1835,201409,0,1186.0,5,0.0,3.0,11.0,220.0,1000.0,346.87,0.0,30,0.0,386.04,1000.0
1836,201405,0,2646.0,4,2.0,0.0,1.0,,600.0,,,60,1.0,,1500.0
1837,201410,1,391.0,10,0.0,0.0,0.0,,1672.55,,,35,0.0,,939.2
1838,201403,0,374.0,5,0.0,0.0,0.0,,300.0,,,33,0.0,,300.0
1839,201402,0,2621.0,12,17.0,0.0,0.0,,1859.92,,,39,3.0,,4719.84
1840,201405,0,238.0,12,0.0,0.0,0.0,,450.0,,,48,0.0,,450.0
1841,201411,0,625.0,12,0.0,0.0,0.0,,1600.0,,,35,0.0,90.3,4860.0
1842,201411,0,2227.0,5,19.0,12.0,12.0,944.0,500.0,1033.79,0.0,48,4.0,600.0,350.0
1843,201410,0,344.0,6,0.0,0.0,0.0,,300.0,,,26,0.0,,230.0
1844,201410,0,946.0,10,0.0,0.0,7.0,,600.0,123.36,0.0,39,0.0,134.7,
1845,201411,0,979.0,12,0.0,0.0,7.0,,500.0,317.56,0.0,60,0.0,122.35,1600.0
1846,201404,1,861.0,10,0.0,0.0,5.0,,1500.0,617.87,0.0,47,0.0,509.05,1500.0
1847,201401,1,1057.0,12,0.0,0.0,10.0,,1500.0,641.76,59.91,47,0.0,307.12,3000.0
1848,201407,1,191.0,12,0.0,0.0,0.0,,1783.17,,,48,0.0,,1783.17
1849,201411,0,3591.0,8,10.0,0.0,3.0,,700.0,532.84,0.0,68,8.0,493.4,1950.0
1850,201408,0,690.0,6,0.0,0.0,0.0,,400.0,,,26,0.0,184.31,920.0
1851,201410,1,714.0,10,0.0,0.0,0.0,,890.75,,,23,0.0,311.6,
1852,201405,0,637.0,12,0.0,0.0,0.0,,1000.0,,,58,0.0,100.28,1000.0
1853,201407,0,4863.0,12,51.0,10.0,12.0,1359.0,1700.0,359.89,0.0,66,32.0,691.81,1700.0
1854,201405,0,261.0,12,0.0,0.0,0.0,,807.0,,,40,0.0,,807.0
1855,201407,0,226.0,12,0.0,0.0,0.0,,1000.0,,,40,0.0,,1000.0
1856,201402,0,378.0,12,0.0,0.0,0.0,,1000.0,,,49,0.0,,2850.0
1857,201412,0,1669.0,10,3.0,9.0,1.0,432.0,2000.0,530.25,176.48,47,1.0,494.6,
1858,201406,0,373.0,12,0.0,0.0,0.0,,2647.75,,,49,0.0,,2647.75
1859,201402,0,1678.0,12,6.0,6.0,5.0,59.0,1000.0,773.9,225.16,34,1.0,703.95,2000.0
1860,201402,0,865.0,12,0.0,0.0,5.0,,1200.0,474.31,101.3,58,0.0,0.0,3000.0
1861,201409,0,1222.0,12,0.0,4.0,12.0,460.0,1310.0,468.22,74.34,55,0.0,335.32,1000.0
1862,201405,1,917.0,12,0.0,0.0,6.0,,1447.87,595.23,0.0,41,0.0,556.61,2447.87
1863,201409,0,2806.0,12,29.0,6.0,12.0,517.0,2000.0,743.65,79.71,27,11.0,430.0,1483.32
1864,201404,0,2244.0,12,16.0,1.0,11.0,102.0,1728.93,210.87,42.94,45,2.0,124.37,2857.97
1865,201407,0,623.0,8,0.0,0.0,0.0,,1000.0,,,50,0.0,81.81,4000.0
1866,201401,1,421.0,12,0.0,0.0,0.0,,977.22,,,38,0.0,,1954.44
1867,201404,0,1223.0,12,0.0,3.0,12.0,590.0,2000.0,1668.4,371.92,41,0.0,393.0,6700.0
1868,201406,0,828.0,12,0.0,0.0,4.0,,1000.0,460.46,152.59,25,0.0,368.21,1000.0
1869,201406,0,4397.0,12,30.0,9.0,8.0,184.0,1000.0,201.89,0.0,61,13.0,187.92,1000.0
1870,201401,0,3087.0,12,43.0,7.0,0.0,,1000.0,,,62,9.0,0.0,5600.0
1871,201407,1,574.0,12,0.0,0.0,0.0,,1931.0,,,46,0.0,0.0,1931.0
1872,201403,0,2739.0,12,27.0,10.0,12.0,1170.0,913.0,895.16,192.51,34,12.0,500.96,913.0
1873,201404,0,282.0,10,0.0,0.0,0.0,,1500.0,,,36,0.0,,1500.0
1874,201408,0,2699.0,12,28.0,8.0,7.0,322.0,1000.0,1219.6,333.86,55,7.0,473.32,2500.0
1875,201404,1,481.0,12,0.0,0.0,0.0,,1600.0,,,36,0.0,,1600.0
1876,201410,0,1025.0,12,0.0,0.0,9.0,,3000.0,589.04,95.49,59,0.0,477.24,6000.0
1877,201408,0,375.0,12,0.0,0.0,0.0,,1420.0,,,61,0.0,,1420.0
1878,201404,0,1071.0,12,0.0,0.0,12.0,183.0,1200.0,389.75,43.6,36,0.0,,2770.0
1879,201402,1,1613.0,12,3.0,3.0,0.0,,1100.0,,,47,2.0,,2160.0
1880,201411,0,357.0,12,0.0,0.0,0.0,,935.26,,,42,0.0,,
1881,201409,0,1266.0,12,0.0,2.0,4.0,34.0,1000.0,59.98,0.0,59,0.0,71.69,
1882,201401,1,566.0,12,0.0,0.0,0.0,,800.0,,,25,0.0,0.0,2200.0
1883,201406,0,964.0,12,0.0,0.0,10.0,,1200.0,89.98,0.0,69,0.0,74.92,3851.47
1884,201409,1,947.0,10,0.0,0.0,8.0,,1500.0,393.05,133.12,49,0.0,224.54,500.0
1885,201401,0,854.0,12,0.0,0.0,4.0,,800.0,189.95,0.0,36,0.0,250.0,1600.0
1886,201405,1,2891.0,10,1.0,0.0,5.0,,1000.0,376.83,0.0,27,1.0,364.66,1800.0
1887,201409,0,2762.0,12,7.0,8.0,12.0,338.0,1000.0,470.72,98.67,26,2.0,248.8,5400.0
1888,201402,0,966.0,12,0.0,0.0,8.0,,1000.0,656.4,100.57,49,0.0,326.73,4000.0
1889,201403,0,135.0,12,0.0,0.0,0.0,,369.29,,,36,0.0,,369.29
1890,201404,0,298.0,7,0.0,0.0,0.0,,300.0,,,29,0.0,,700.0
1891,201407,0,741.0,12,0.0,0.0,0.0,,2000.0,575.82,139.74,49,0.0,628.12,3200.0
1892,201411,0,882.0,12,0.0,0.0,5.0,,1839.28,428.92,107.01,33,0.0,227.77,1000.0
1893,201404,1,406.0,10,0.0,0.0,0.0,,740.91,,,36,0.0,,740.91
1894,201401,0,765.0,10,0.0,0.0,1.0,,700.0,314.6,61.12,46,0.0,347.62,1400.0
1895,201402,0,2873.0,12,44.0,11.0,12.0,674.0,1500.0,689.77,0.0,70,2.0,304.89,4000.0
1896,201403,0,650.0,12,0.0,0.0,0.0,,1000.0,,,24,0.0,201.84,1000.0
1897,201401,0,1338.0,12,0.0,7.0,12.0,461.0,1500.0,456.6,0.0,50,0.0,97.65,3000.0
1898,201407,0,2693.0,12,14.0,0.0,0.0,,1000.0,,,53,2.0,,1300.0
1899,201408,1,430.0,12,0.0,0.0,0.0,,1329.0,,,52,0.0,,2116.93
1900,201405,0,378.0,12,0.0,0.0,0.0,,500.0,,,47,0.0,,500.0
1901,201407,0,3422.0,6,47.0,5.0,0.0,,300.0,,,75,4.0,,300.0
1902,201403,0,259.0,10,0.0,0.0,0.0,,250.0,,,28,0.0,,250.0
1903,201408,0,1204.0,12,0.0,3.0,11.0,279.0,650.0,670.85,117.03,23,0.0,395.24,650.0
1904,201405,0,1030.0,12,0.0,0.0,8.0,169.0,1000.0,136.57,44.81,47,0.0,169.31,1000.0
1905,201401,0,253.0,12,0.0,0.0,0.0,,700.0,,,56,0.0,,1400.0
1906,201405,0,968.0,12,0.0,0.0,8.0,,2000.0,379.29,0.0,56,0.0,453.62,8800.0
1907,201403,0,1142.0,12,0.0,1.0,12.0,118.0,2505.68,478.13,84.24,48,0.0,161.43,4505.68
1908,201402,0,380.0,10,0.0,0.0,0.0,,535.43,,,19,0.0,,1606.29
1909,201406,0,3505.0,12,31.0,6.0,10.0,166.0,1000.0,175.87,0.0,47,11.0,40.88,2000.0
1910,201406,0,779.0,10,0.0,0.0,2.0,,1000.0,129.46,0.0,31,0.0,339.69,1000.0
1911,201409,1,239.0,12,0.0,0.0,0.0,,1200.0,,,30,0.0,,
1912,201403,1,462.0,12,0.0,0.0,0.0,,756.68,,,26,0.0,,756.68
1913,201404,0,2506.0,12,25.0,10.0,10.0,589.0,1000.0,575.73,116.92,27,9.0,391.89,1000.0
1914,201412,0,1159.0,12,0.0,1.0,12.0,216.0,800.0,404.56,0.0,36,0.0,264.07,2479.98
1915,201404,0,197.0,12,0.0,0.0,0.0,,825.54,,,33,0.0,,825.54
1916,201406,0,655.0,12,0.0,0.0,2.0,,1250.0,318.5,104.56,64,0.0,198.17,2150.0
1917,201411,0,363.0,10,0.0,0.0,0.0,,600.0,,,30,0.0,,
1918,201409,0,4290.0,12,10.0,0.0,5.0,,1500.0,246.95,0.0,62,14.0,,1878.0
1919,201403,0,260.0,3,0.0,0.0,0.0,,150.0,,,28,0.0,,150.0
1920,201403,1,591.0,12,0.0,0.0,0.0,,1400.0,,,58,0.0,52.89,2400.0
1921,201409,0,2790.0,12,22.0,11.0,12.0,430.0,500.0,219.86,0.0,50,7.0,38.0,2000.0
1922,201411,1,3783.0,12,73.0,6.0,12.0,63.0,1500.0,308.82,0.0,77,4.0,202.07,2200.0
1923,201402,0,1657.0,12,5.0,7.0,12.0,742.0,2900.0,618.08,89.73,62,2.0,747.19,21422.75
1924,201404,0,1762.0,12,9.0,9.0,12.0,223.0,2000.0,39.99,0.0,60,2.0,102.54,6000.0
1925,201409,0,3081.0,12,15.0,4.0,2.0,415.0,1000.0,342.23,122.34,52,16.0,101.68,180.0
1926,201403,0,423.0,12,0.0,0.0,0.0,,1000.0,,,34,0.0,,1000.0
1927,201410,0,2803.0,12,5.0,0.0,5.0,83.0,930.85,325.22,99.35,26,6.0,226.32,
1928,201410,0,1328.0,12,0.0,6.0,1.0,554.0,1290.0,,,27,0.0,,1347.03
1929,201411,1,344.0,12,0.0,0.0,0.0,,3000.0,,,69,0.0,,
1930,201409,0,2499.0,10,9.0,8.0,11.0,33.0,500.0,226.46,62.53,55,8.0,78.3,1000.0
1931,201408,0,831.0,10,0.0,0.0,4.0,,921.13,324.24,108.36,50,0.0,176.82,921.13
1932,201410,0,854.0,12,0.0,0.0,4.0,,1000.0,322.04,64.59,54,0.0,135.02,2000.0
1933,201401,1,669.0,12,0.0,0.0,0.0,,2000.0,,,39,0.0,203.08,4937.58
1934,201409,1,319.0,5,0.0,0.0,0.0,,1000.0,,,48,0.0,,
1935,201403,1,189.0,12,0.0,0.0,0.0,,1283.57,,,36,0.0,,2020.08
1936,201408,0,2429.0,12,31.0,11.0,12.0,951.0,3000.0,1294.61,33.01,50,1.0,523.48,3000.0
1937,201411,0,2121.0,10,18.0,9.0,6.0,240.0,600.0,283.92,0.0,53,4.0,328.5,2000.0
1938,201404,0,1989.0,8,14.0,9.0,6.0,722.0,700.0,245.93,0.0,45,4.0,300.93,700.0
1939,201401,0,904.0,3,0.0,0.0,6.0,,500.0,345.81,0.0,58,0.0,280.0,2979.78
1940,201406,0,808.0,12,0.0,0.0,3.0,,1000.0,199.36,67.44,40,0.0,100.0,1000.0
1941,201406,0,2763.0,12,12.0,3.0,12.0,480.0,2000.0,570.85,0.0,34,12.0,512.45,6500.0
1942,201403,1,235.0,12,0.0,0.0,0.0,,1000.0,,,27,0.0,,1000.0
1943,201401,1,1187.0,12,0.0,2.0,12.0,308.0,870.03,581.14,0.0,33,0.0,386.18,1740.06
1944,201408,0,319.0,7,0.0,0.0,0.0,,700.0,,,37,0.0,,1518.64
1945,201403,0,3026.0,12,29.0,3.0,0.0,,1380.67,,,55,10.0,,1380.67
1946,201409,0,1132.0,12,0.0,1.0,11.0,285.0,880.57,969.93,0.0,36,0.0,145.2,
1947,201406,0,3592.0,4,2.0,0.0,11.0,,400.0,825.79,0.0,70,9.0,113.11,400.0
1948,201411,1,339.0,5,0.0,0.0,0.0,,400.0,,,27,0.0,,
1949,201403,0,154.0,8,0.0,0.0,0.0,,600.0,,,50,0.0,,1200.0
1950,201402,0,747.0,12,0.0,0.0,1.0,,800.0,11.9,0.0,47,0.0,168.11,1600.0
1951,201408,0,,12,0.0,0.0,0.0,,1000.0,,,78,0.0,,2600.0
1952,201401,1,2505.0,12,26.0,10.0,12.0,614.0,1500.0,2140.18,0.0,39,3.0,717.72,5410.0
1953,201410,1,261.0,12,0.0,0.0,0.0,,1672.36,,,37,0.0,,
1954,201408,0,1561.0,6,2.0,10.0,12.0,377.0,300.0,795.66,88.49,23,1.0,457.0,300.0
1955,201407,1,181.0,12,0.0,0.0,0.0,,1000.0,,,41,0.0,,1000.0
1956,201402,0,897.0,12,0.0,0.0,6.0,,611.0,506.39,124.69,25,0.0,454.94,1222.0
1957,201412,0,4944.0,5,55.0,7.0,12.0,512.0,600.0,559.27,115.44,56,24.0,253.28,600.0
1958,201407,0,394.0,12,0.0,0.0,0.0,,1000.0,,,58,0.0,,1000.0
1959,201403,1,518.0,12,0.0,0.0,0.0,,1000.0,,,37,0.0,,1689.94
1960,201401,1,3091.0,6,31.0,11.0,12.0,553.0,310.0,778.7,0.0,44,13.0,421.0,620.0
1961,201410,0,518.0,10,0.0,0.0,0.0,,500.0,,,55,0.0,0.0,
1962,201404,0,207.0,12,0.0,0.0,0.0,,688.96,,,52,0.0,,688.96
1963,201410,0,304.0,12,0.0,0.0,0.0,,1000.0,,,35,0.0,,
1964,201404,0,3083.0,8,33.0,8.0,12.0,107.0,1000.0,1399.9,168.25,46,11.0,562.42,1000.0
1965,201406,0,554.0,10,0.0,0.0,0.0,,1071.73,,,37,0.0,,1071.73
1966,201405,0,2877.0,9,14.0,5.0,7.0,,844.0,220.89,0.0,54,4.0,21.94,1544.0
1967,201405,0,298.0,12,0.0,0.0,0.0,,1000.0,,,40,0.0,,1450.72
1968,201412,0,263.0,12,0.0,0.0,0.0,,1000.0,,,57,0.0,,
1969,201408,0,401.0,12,0.0,0.0,0.0,,2333.25,,,34,0.0,,2333.25
1970,201409,1,409.0,12,0.0,0.0,0.0,,1579.18,,,48,0.0,,
1971,201406,0,2597.0,12,35.0,12.0,12.0,435.0,700.0,428.35,86.5,58,2.0,309.49,700.0
1972,201402,0,240.0,6,0.0,0.0,0.0,,350.0,,,27,0.0,,700.0
1973,201404,1,343.0,12,0.0,0.0,0.0,,300.0,,,68,0.0,,300.0
1974,201406,0,340.0,8,0.0,0.0,0.0,,1000.0,,,39,0.0,,1000.0
1975,201402,0,2692.0,12,7.0,1.0,11.0,,1500.0,1092.42,358.63,64,22.0,464.63,4500.0
1976,201409,0,657.0,12,0.0,0.0,0.0,,1000.0,,,33,0.0,44.67,
1977,201411,1,1624.0,12,3.0,3.0,12.0,360.0,2744.55,162.34,0.0,60,2.0,106.0,10000.0
1978,201412,1,658.0,12,0.0,0.0,1.0,,1965.04,,,45,0.0,382.5,1998.78
1979,201401,1,1843.0,12,6.0,8.0,8.0,543.0,2000.0,,,37,6.0,446.27,5000.0
1980,201412,1,213.0,12,0.0,0.0,0.0,,1000.0,,,35,0.0,,
1981,201406,0,814.0,12,0.0,0.0,3.0,,1000.0,344.68,0.0,34,0.0,458.74,1000.0
1982,201410,0,513.0,12,0.0,0.0,0.0,,2000.0,,,38,0.0,,2680.23
1983,201402,0,2582.0,12,11.0,0.0,0.0,,1423.42,,,40,4.0,,2846.84
1984,201406,0,828.0,12,0.0,0.0,7.0,,1399.09,489.84,167.7,51,0.0,456.28,1399.09
