id,safra,y,VAR_6,VAR_20,VAR_19,VAR_25,VAR_44,VAR_9,VAR_57,VAR_33
1522,201406,0,627.0,5,0.0,0.0,0.0,450.0,27,0.0
1523,201407,1,725.0,12,0.0,0.0,0.0,1000.0,37,0.0
1524,201409,0,2091.0,10,6.0,8.0,11.0,500.0,37,4.0
1525,201403,0,497.0,12,0.0,0.0,0.0,872.71,26,0.0
1526,201407,0,275.0,12,0.0,0.0,0.0,500.0,40,0.0
1527,201407,1,495.0,12,0.0,0.0,0.0,2000.0,32,0.0
1528,201410,1,834.0,12,0.0,0.0,4.0,2000.0,47,0.0
1529,201411,0,1187.0,12,0.0,1.0,6.0,2000.0,58,0.0
1530,201402,0,777.0,12,0.0,0.0,2.0,800.0,54,0.0
1531,201407,0,3503.0,12,23.0,0.0,8.0,2000.0,64,9.0
1532,201406,1,212.0,12,0.0,0.0,0.0,720.4,21,0.0
1533,201406,1,386.0,12,0.0,0.0,0.0,1100.24,32,0.0
1534,201410,0,1041.0,4,0.0,0.0,10.0,300.0,22,0.0
1535,201403,1,657.0,11,0.0,0.0,0.0,2000.0,33,0.0
1536,201411,0,1914.0,12,11.0,2.0,0.0,1420.07,38,3.0
1537,201401,1,186.0,12,0.0,0.0,0.0,469.28,18,0.0
1538,201409,0,2870.0,8,7.0,0.0,2.0,500.0,68,1.0
1539,201405,1,3142.0,12,20.0,4.0,0.0,1500.0,33,14.0
1540,201405,0,337.0,12,0.0,0.0,0.0,1000.0,23,0.0
1541,201401,1,118.0,10,0.0,0.0,0.0,500.0,39,0.0
1542,201407,0,2054.0,12,18.0,3.0,10.0,1500.0,54,2.0
1543,201404,0,231.0,6,0.0,0.0,0.0,400.0,51,0.0
1544,201406,0,3103.0,12,11.0,5.0,8.0,1000.0,34,37.0
1545,201410,0,424.0,12,0.0,0.0,0.0,700.0,52,0.0
1546,201407,0,3992.0,3,74.0,12.0,12.0,600.0,31,4.0
1547,201410,1,3325.0,12,43.0,9.0,10.0,400.0,30,14.0
1548,201404,1,475.0,6,0.0,0.0,0.0,568.73,38,0.0
1549,201412,1,1027.0,12,0.0,0.0,9.0,1650.0,31,0.0
1550,201405,1,403.0,12,0.0,0.0,0.0,1200.0,36,0.0
1551,201406,0,642.0,4,0.0,0.0,0.0,1000.0,37,0.0
1552,201409,0,689.0,6,0.0,0.0,0.0,1000.0,36,0.0
1553,201412,0,796.0,3,0.0,0.0,2.0,300.0,52,0.0
1554,201404,0,855.0,10,0.0,0.0,4.0,1500.0,60,0.0
1555,201412,0,126.0,12,0.0,0.0,0.0,721.5,21,0.0
1556,201405,0,979.0,12,0.0,0.0,10.0,2000.0,58,0.0
1557,201409,1,473.0,12,0.0,0.0,0.0,2500.0,52,0.0
1558,201407,0,2641.0,12,34.0,10.0,11.0,1000.0,29,5.0
1559,201406,0,234.0,6,0.0,0.0,0.0,500.0,58,0.0
1560,201406,0,927.0,10,0.0,0.0,6.0,300.0,29,0.0
1561,201410,0,1105.0,4,0.0,0.0,10.0,700.0,28,0.0
1562,201407,0,2506.0,12,19.0,0.0,0.0,1200.0,55,6.0
1563,201411,0,267.0,6,0.0,0.0,0.0,350.0,29,0.0
1564,201409,1,2571.0,12,10.0,0.0,0.0,1000.0,37,4.0
1565,201408,0,244.0,12,0.0,0.0,0.0,1000.0,62,0.0
1566,201402,1,132.0,12,0.0,0.0,0.0,500.0,24,0.0
1567,201405,0,3069.0,12,43.0,10.0,7.0,3000.0,59,9.0
1568,201410,0,500.0,10,0.0,0.0,0.0,500.0,44,0.0
1569,201411,0,825.0,12,0.0,0.0,3.0,1000.0,37,0.0
1570,201409,0,191.0,12,0.0,0.0,0.0,1504.0,30,0.0
1571,201412,0,1446.0,3,0.0,10.0,5.0,500.0,56,0.0
1572,201404,1,1041.0,12,0.0,0.0,10.0,1000.0,42,0.0
1573,201405,0,435.0,12,0.0,0.0,0.0,1000.0,64,0.0
1574,201408,0,301.0,12,0.0,0.0,0.0,500.0,54,0.0
1575,201406,0,593.0,8,0.0,0.0,0.0,1100.0,52,0.0
1576,201406,0,197.0,12,0.0,0.0,0.0,500.0,49,0.0
1577,201404,0,917.0,10,0.0,0.0,7.0,600.0,39,0.0
1578,201410,0,483.0,12,0.0,0.0,0.0,2000.0,58,0.0
1579,201402,1,372.0,12,0.0,0.0,0.0,2000.0,51,0.0
1580,201412,1,1159.0,12,0.0,1.0,5.0,1000.0,21,0.0
1581,201410,0,1297.0,10,0.0,4.0,12.0,1000.0,69,0.0
1582,201404,0,1716.0,7,5.0,0.0,1.0,1200.0,34,1.0
1583,201401,1,335.0,12,0.0,0.0,0.0,566.5,24,0.0
1584,201412,1,441.0,12,0.0,0.0,0.0,1500.0,37,0.0
1585,201401,0,683.0,5,0.0,0.0,1.0,500.0,51,0.0
1586,201408,0,188.0,5,0.0,0.0,0.0,400.0,66,0.0
1587,201401,0,750.0,7,0.0,0.0,1.0,393.41,23,0.0
1588,201407,0,259.0,3,0.0,0.0,0.0,150.0,64,0.0
1589,201408,0,565.0,12,0.0,0.0,0.0,1500.0,21,0.0
1590,201411,0,1707.0,12,7.0,0.0,0.0,800.0,24,1.0
1591,201404,1,542.0,12,0.0,0.0,0.0,859.17,38,0.0
1592,201409,0,593.0,12,0.0,0.0,0.0,1000.0,30,0.0
1593,201409,0,489.0,5,0.0,0.0,0.0,1000.0,70,0.0
1594,201412,1,757.0,3,0.0,0.0,1.0,400.0,38,0.0
1595,201411,0,407.0,10,0.0,0.0,0.0,1000.0,42,0.0
1596,201407,1,359.0,3,0.0,0.0,0.0,361.64,29,0.0
1597,201411,0,1243.0,12,0.0,4.0,12.0,930.59,33,0.0
1598,201405,0,2849.0,12,18.0,4.0,9.0,611.83,40,17.0
1599,201401,0,3499.0,6,17.0,2.0,2.0,1000.0,38,18.0
1600,201403,0,2195.0,10,17.0,12.0,11.0,500.0,39,8.0
1601,201401,0,197.0,4,0.0,0.0,0.0,200.0,22,0.0
1602,201412,1,4756.0,6,6.0,0.0,0.0,500.0,34,13.0
1603,201406,0,4767.0,12,44.0,7.0,10.0,1300.0,49,24.0
1604,201410,0,3985.0,12,45.0,8.0,11.0,1000.0,67,18.0
1605,201412,1,464.0,12,0.0,0.0,0.0,2600.0,58,0.0
1606,201402,0,3215.0,12,5.0,0.0,0.0,1000.0,40,3.0
1607,201402,0,791.0,10,0.0,0.0,2.0,700.0,39,0.0
1608,201408,0,166.0,12,0.0,0.0,0.0,700.0,46,0.0
1609,201407,0,1075.0,8,0.0,0.0,11.0,2000.0,52,0.0
1610,201403,0,567.0,12,0.0,0.0,0.0,800.0,33,0.0
1611,201405,0,688.0,12,0.0,0.0,0.0,2079.85,33,0.0
1612,201403,0,,12,,,,1300.0,54,
1613,201407,0,311.0,12,0.0,0.0,0.0,700.0,52,0.0
1614,201405,0,3459.0,4,6.0,0.0,1.0,700.0,52,2.0
1615,201403,1,1167.0,12,0.0,1.0,2.0,700.0,51,0.0
1616,201405,0,193.0,12,0.0,0.0,0.0,2053.75,38,0.0
1617,201412,0,279.0,12,0.0,0.0,0.0,883.27,35,0.0
1618,201401,0,3190.0,12,41.0,6.0,10.0,1970.0,31,10.0
1619,201405,1,507.0,12,0.0,0.0,0.0,1140.0,50,0.0
1620,201403,0,2528.0,10,24.0,9.0,11.0,1000.0,46,8.0
1621,201411,0,778.0,12,0.0,0.0,3.0,600.0,53,0.0
1622,201405,0,2892.0,12,20.0,8.0,12.0,1500.0,70,5.0
1623,201409,0,606.0,8,0.0,0.0,0.0,1030.05,33,0.0
1624,201411,1,212.0,12,0.0,0.0,0.0,1000.0,37,0.0
1625,201404,0,285.0,6,0.0,0.0,0.0,250.0,39,0.0
1626,201412,0,2566.0,12,12.0,0.0,5.0,1170.0,70,9.0
1627,201411,0,324.0,12,0.0,0.0,0.0,1254.4,50,0.0
1628,201401,1,2093.0,12,14.0,5.0,10.0,2900.69,32,1.0
1629,201411,0,583.0,8,0.0,0.0,0.0,400.0,34,0.0
1630,201403,0,2848.0,12,35.0,11.0,12.0,1200.0,66,7.0
1631,201409,1,857.0,12,0.0,0.0,4.0,1000.0,37,0.0
1632,201402,0,255.0,12,0.0,0.0,0.0,1000.0,64,0.0
1633,201409,1,338.0,12,0.0,0.0,0.0,750.0,23,0.0
1634,201403,0,377.0,12,0.0,0.0,0.0,700.0,39,0.0
1635,201411,1,157.0,12,0.0,0.0,0.0,1949.08,37,0.0
1636,201402,0,3339.0,12,30.0,10.0,8.0,948.81,35,10.0
1637,201411,1,100.0,12,0.0,0.0,0.0,300.0,25,0.0
1638,201406,0,955.0,12,0.0,0.0,8.0,1646.45,50,0.0
1639,201405,0,3773.0,12,15.0,0.0,5.0,2979.3,54,8.0
1640,201412,1,927.0,12,0.0,0.0,7.0,1500.0,66,0.0
1641,201402,0,697.0,12,0.0,0.0,0.0,1000.0,58,0.0
1642,201407,0,284.0,12,0.0,0.0,0.0,1000.0,53,0.0
1643,201401,0,575.0,12,0.0,0.0,0.0,1380.4,49,0.0
1644,201406,0,815.0,3,0.0,0.0,2.0,300.0,34,0.0
1645,201405,0,860.0,12,0.0,0.0,4.0,2479.78,62,0.0
1646,201408,0,405.0,4,0.0,0.0,0.0,1000.0,39,0.0
1647,201404,1,294.0,12,0.0,0.0,0.0,1570.05,35,0.0
1648,201404,0,471.0,6,0.0,0.0,0.0,500.0,29,0.0
1649,201405,0,222.0,12,0.0,0.0,0.0,904.85,30,0.0
1650,201411,0,341.0,6,0.0,0.0,0.0,950.19,42,0.0
1651,201407,0,3150.0,12,53.0,11.0,12.0,1000.0,66,3.0
1652,201405,0,1191.0,12,0.0,2.0,11.0,1500.0,51,0.0
1653,201411,0,1178.0,12,0.0,2.0,11.0,1000.0,33,0.0
1654,201403,0,812.0,3,0.0,0.0,3.0,200.0,53,0.0
1655,201405,1,854.0,12,0.0,0.0,4.0,1200.0,41,0.0
1656,201402,0,1188.0,12,0.0,2.0,12.0,1000.0,50,0.0
1657,201402,0,613.0,12,0.0,0.0,0.0,1500.0,53,0.0
1658,201405,1,801.0,12,0.0,0.0,3.0,807.14,51,0.0
1659,201403,1,284.0,4,0.0,0.0,0.0,494.11,61,0.0
1660,201411,1,1789.0,8,4.0,10.0,12.0,500.0,28,3.0
1661,201408,0,1322.0,12,0.0,6.0,11.0,600.0,40,0.0
1662,201407,1,781.0,12,0.0,0.0,2.0,2717.8,45,0.0
1663,201402,0,1495.0,12,1.0,11.0,5.0,1000.0,49,1.0
1664,201402,0,713.0,10,0.0,0.0,0.0,1000.0,39,0.0
1665,201408,1,362.0,12,0.0,0.0,0.0,1690.0,29,0.0
1666,201402,0,3296.0,12,24.0,0.0,0.0,2000.0,67,7.0
1667,201407,1,448.0,12,0.0,0.0,0.0,2072.62,29,0.0
1668,201409,1,514.0,12,0.0,0.0,0.0,700.0,23,0.0
1669,201402,1,538.0,12,0.0,0.0,0.0,799.1,65,0.0
1670,201402,1,1348.0,3,0.0,2.0,4.0,400.0,26,0.0
1671,201406,0,1683.0,12,6.0,8.0,12.0,3000.0,39,2.0
1672,201402,0,253.0,12,0.0,0.0,0.0,1000.0,63,0.0
1673,201402,1,792.0,12,0.0,0.0,2.0,2400.0,38,0.0
1674,201405,0,1249.0,12,0.0,4.0,6.0,1500.0,62,0.0
1675,201409,0,4408.0,12,83.0,11.0,10.0,3000.0,58,9.0
1676,201403,0,3698.0,12,22.0,12.0,11.0,2900.0,61,18.0
1677,201411,0,2667.0,12,37.0,12.0,12.0,1200.0,50,3.0
1678,201412,0,204.0,12,0.0,0.0,0.0,1000.0,60,0.0
1679,201406,0,269.0,5,0.0,0.0,0.0,500.0,33,0.0
1680,201401,1,650.0,12,0.0,0.0,0.0,500.0,33,0.0
1681,201403,0,1075.0,10,0.0,0.0,10.0,2000.0,36,0.0
1682,201401,1,1064.0,12,0.0,0.0,10.0,953.37,48,0.0
1683,201402,0,784.0,12,0.0,0.0,2.0,1000.0,53,0.0
1684,201409,0,3335.0,12,21.0,0.0,2.0,2500.0,29,2.0
1685,201408,1,541.0,12,0.0,0.0,0.0,1000.0,54,0.0
1686,201406,1,1278.0,12,0.0,5.0,12.0,1500.0,28,0.0
1687,201409,0,252.0,4,0.0,0.0,0.0,800.0,42,0.0
1688,201404,0,667.0,12,0.0,0.0,0.0,1000.0,26,0.0
1689,201412,0,2847.0,12,21.0,7.0,12.0,2500.0,36,7.0
1690,201410,0,909.0,4,0.0,0.0,6.0,200.0,36,0.0
1691,201402,1,243.0,12,0.0,0.0,0.0,1000.0,50,0.0
1692,201404,0,235.0,3,0.0,0.0,0.0,500.0,23,0.0
1693,201409,0,417.0,12,0.0,0.0,0.0,1178.84,56,0.0
1694,201411,0,187.0,12,0.0,0.0,0.0,1800.0,50,0.0
1695,201410,1,804.0,10,0.0,0.0,2.0,1500.0,36,0.0
1696,201402,1,594.0,12,0.0,0.0,0.0,600.0,24,0.0
1697,201408,1,164.0,5,0.0,0.0,0.0,500.0,33,0.0
1698,201405,0,544.0,7,0.0,0.0,0.0,260.0,31,0.0
1699,201412,0,267.0,12,0.0,0.0,0.0,2000.0,55,0.0
1700,201406,0,822.0,3,0.0,0.0,5.0,249.25,21,0.0
1701,201408,0,282.0,10,0.0,0.0,0.0,1200.0,28,0.0
1702,201408,1,434.0,12,0.0,0.0,0.0,1000.0,32,0.0
1703,201412,1,1839.0,12,10.0,11.0,6.0,3000.0,31,2.0
1704,201411,0,1170.0,12,0.0,2.0,12.0,2000.0,48,0.0
1705,201402,0,1278.0,12,0.0,2.0,4.0,1500.0,49,0.0
1706,201408,1,158.0,8,0.0,0.0,0.0,400.0,35,0.0
1707,201406,1,555.0,12,0.0,0.0,0.0,2500.0,65,0.0
1708,201412,0,4571.0,12,32.0,3.0,1.0,3000.0,63,4.0
1709,201411,0,1511.0,12,1.0,8.0,2.0,1000.0,73,1.0
1710,201401,0,462.0,12,0.0,0.0,0.0,800.0,42,0.0
1711,201409,0,709.0,12,0.0,0.0,0.0,1000.0,34,0.0
1712,201410,0,813.0,12,0.0,0.0,2.0,948.63,35,0.0
1713,201404,0,466.0,12,0.0,0.0,0.0,1900.0,65,0.0
1714,201406,0,214.0,12,0.0,0.0,0.0,1000.0,47,0.0
1715,201406,1,561.0,12,0.0,0.0,0.0,1805.07,32,0.0
1716,201411,0,868.0,5,0.0,0.0,5.0,500.0,42,0.0
1717,201406,0,237.0,12,0.0,0.0,0.0,450.0,47,0.0
1718,201402,0,1353.0,12,0.0,5.0,2.0,700.0,44,0.0
1719,201404,0,773.0,12,0.0,0.0,2.0,1000.0,52,0.0
1720,201402,1,546.0,12,0.0,0.0,0.0,1188.67,49,0.0
1721,201411,1,157.0,10,0.0,0.0,0.0,530.0,54,0.0
1722,201406,1,1661.0,12,5.0,2.0,2.0,1421.01,26,2.0
1723,201407,0,201.0,12,0.0,0.0,0.0,1400.0,38,0.0
1724,201410,0,1291.0,12,0.0,3.0,12.0,1470.0,58,0.0
1725,201405,0,3588.0,12,56.0,11.0,12.0,1600.0,55,5.0
1726,201403,0,1557.0,10,2.0,12.0,12.0,1101.0,64,1.0
1727,201412,0,926.0,12,0.0,0.0,7.0,600.0,49,0.0
1728,201401,0,786.0,12,0.0,0.0,2.0,1000.0,32,0.0
1729,201405,1,194.0,12,0.0,0.0,0.0,1500.0,24,0.0
1730,201401,1,383.0,12,0.0,0.0,0.0,1000.0,31,0.0
1731,201406,0,840.0,5,0.0,0.0,4.0,290.0,31,0.0
1732,201402,1,930.0,12,0.0,0.0,6.0,2850.0,66,0.0
1733,201406,1,687.0,12,0.0,0.0,0.0,2218.83,40,0.0
1734,201411,0,,12,,,,800.0,27,
1735,201405,0,523.0,12,0.0,0.0,0.0,1140.0,39,0.0
1736,201412,0,2226.0,12,12.0,9.0,12.0,1000.0,54,5.0
1737,201402,0,888.0,12,0.0,0.0,5.0,1498.15,34,0.0
1738,201406,0,265.0,10,0.0,0.0,0.0,600.0,33,0.0
1739,201402,1,460.0,12,0.0,0.0,0.0,1000.0,37,0.0
1740,201402,0,2256.0,5,19.0,6.0,10.0,300.0,49,7.0
1741,201405,1,2493.0,12,3.0,0.0,0.0,800.0,25,1.0
1742,201411,0,2729.0,12,22.0,11.0,11.0,1500.0,61,4.0
1743,201402,1,467.0,12,0.0,0.0,0.0,1500.0,30,0.0
1744,201409,0,648.0,12,0.0,0.0,0.0,1149.17,30,0.0
1745,201410,0,806.0,12,0.0,0.0,2.0,900.0,47,0.0
1746,201409,1,1457.0,12,0.0,6.0,3.0,1500.0,38,0.0
1747,201409,0,3333.0,12,27.0,11.0,12.0,2500.0,69,19.0
1748,201408,0,436.0,12,0.0,0.0,0.0,1000.0,33,0.0
1749,201411,0,919.0,6,0.0,0.0,6.0,600.0,37,0.0
1750,201409,0,293.0,12,0.0,0.0,0.0,3000.0,69,0.0
1751,201405,0,221.0,12,0.0,0.0,0.0,1140.0,52,0.0
1752,201409,0,621.0,10,0.0,0.0,0.0,1300.0,27,0.0
1753,201407,1,220.0,12,0.0,0.0,0.0,1323.0,44,0.0
1754,201404,0,1323.0,12,0.0,5.0,4.0,1000.0,57,0.0
1755,201406,1,250.0,10,0.0,0.0,0.0,800.0,32,0.0
1756,201401,0,618.0,12,0.0,0.0,0.0,800.0,32,0.0
1757,201412,0,1675.0,12,4.0,0.0,0.0,1000.0,32,1.0
1758,201409,0,1020.0,12,0.0,0.0,8.0,1680.13,31,0.0
1759,201404,0,,12,,,,1500.0,30,
1760,201404,0,637.0,12,0.0,0.0,0.0,2000.0,51,0.0
1761,201409,0,1763.0,12,5.0,2.0,0.0,1000.0,69,1.0
1762,201406,0,2931.0,10,33.0,4.0,9.0,1000.0,51,14.0
1763,201410,0,4563.0,10,62.0,11.0,12.0,1500.0,49,6.0
1764,201407,0,3831.0,12,28.0,8.0,2.0,1500.0,68,21.0
1765,201404,0,336.0,7,0.0,0.0,0.0,250.0,23,0.0
1766,201407,1,272.0,12,0.0,0.0,0.0,1958.6,61,0.0
1767,201401,0,561.0,12,0.0,0.0,0.0,1190.0,40,0.0
1768,201404,0,994.0,12,0.0,0.0,8.0,825.0,33,0.0
1769,201405,1,599.0,12,0.0,0.0,0.0,1300.0,35,0.0
1770,201409,0,558.0,12,0.0,0.0,0.0,1500.0,61,0.0
1771,201408,0,454.0,12,0.0,0.0,0.0,2452.0,52,0.0
1772,201406,1,737.0,12,0.0,0.0,0.0,1000.0,23,0.0
1773,201410,0,513.0,8,0.0,0.0,0.0,1000.0,29,0.0
1774,201412,0,418.0,5,0.0,0.0,0.0,300.0,55,0.0
1775,201408,0,890.0,9,0.0,0.0,6.0,1936.79,49,0.0
1776,201407,0,1834.0,12,12.0,10.0,12.0,1200.0,39,1.0
1777,201403,0,253.0,12,0.0,0.0,0.0,1400.0,49,0.0
1778,201408,0,-15.0,12,0.0,0.0,0.0,3000.0,61,0.0
1779,201406,1,685.0,12,0.0,0.0,0.0,1000.0,42,0.0
1780,201402,0,574.0,12,0.0,0.0,0.0,370.0,70,0.0
1781,201402,1,214.0,12,0.0,0.0,0.0,722.23,36,0.0
1782,201410,0,116.0,12,0.0,0.0,0.0,500.0,63,0.0
1783,201401,0,1101.0,12,0.0,0.0,10.0,1800.0,49,0.0
1784,201401,1,294.0,12,0.0,0.0,0.0,400.0,33,0.0
1785,201405,0,547.0,12,0.0,0.0,0.0,1000.0,38,0.0
1786,201410,0,1224.0,6,0.0,3.0,10.0,800.0,58,0.0
1787,201403,0,2591.0,12,27.0,5.0,3.0,200.0,45,8.0
1788,201408,1,90.0,10,0.0,0.0,0.0,1000.0,62,0.0
1789,201409,1,1324.0,8,0.0,7.0,12.0,856.49,24,0.0
1790,201404,0,929.0,12,0.0,0.0,7.0,500.0,24,0.0
1791,201403,0,1489.0,12,1.0,5.0,10.0,1699.06,54,1.0
1792,201401,1,769.0,12,0.0,0.0,1.0,1100.0,39,0.0
1793,201405,1,289.0,12,0.0,0.0,0.0,2000.0,63,0.0
1794,201405,0,449.0,3,0.0,0.0,0.0,200.0,31,0.0
1795,201403,1,369.0,12,0.0,0.0,0.0,2000.0,70,0.0
1796,201409,0,3275.0,12,31.0,8.0,1.0,1500.0,54,5.0
1797,201405,1,,12,0.0,0.0,0.0,647.21,56,0.0
1798,201406,0,171.0,12,0.0,0.0,0.0,1000.0,63,0.0
1799,201406,0,1692.0,12,3.0,0.0,9.0,1000.0,40,4.0
1800,201401,0,685.0,12,0.0,0.0,0.0,380.0,25,0.0
1801,201407,0,1152.0,7,0.0,1.0,12.0,400.0,47,0.0
1802,201407,1,1847.0,12,9.0,9.0,12.0,1000.0,48,8.0
1803,201402,0,210.0,12,0.0,0.0,0.0,548.95,27,0.0
1804,201402,1,2962.0,12,39.0,12.0,12.0,2500.0,65,2.0
1805,201411,0,353.0,12,0.0,0.0,0.0,1600.0,52,0.0
1806,201411,0,550.0,12,0.0,0.0,0.0,600.0,25,0.0
1807,201407,0,1287.0,12,0.0,4.0,12.0,2506.83,63,0.0
1808,201407,1,443.0,12,0.0,0.0,0.0,1500.0,38,0.0
1809,201402,0,831.0,12,0.0,0.0,3.0,783.92,26,0.0
1810,201407,0,286.0,3,0.0,0.0,0.0,500.0,50,0.0
1811,201409,1,459.0,12,0.0,0.0,0.0,850.0,24,0.0
1812,201402,0,2097.0,12,13.0,8.0,11.0,1000.0,37,5.0
1813,201401,0,722.0,12,0.0,0.0,0.0,1500.0,49,0.0
1814,201408,0,994.0,10,0.0,0.0,9.0,600.0,37,0.0
1815,201406,0,676.0,12,0.0,0.0,0.0,1000.0,51,0.0
1816,201409,0,75.0,12,0.0,0.0,0.0,800.0,50,0.0
1817,201406,1,,12,0.0,0.0,0.0,950.0,67,0.0
1818,201405,1,650.0,12,0.0,0.0,1.0,880.55,32,0.0
1819,201412,1,196.0,9,0.0,0.0,0.0,500.0,35,0.0
1820,201405,0,599.0,3,0.0,0.0,0.0,250.0,37,0.0
1821,201409,0,3180.0,10,37.0,3.0,11.0,1500.0,55,12.0
1822,201410,0,2220.0,10,19.0,9.0,10.0,1000.0,24,5.0
1823,201405,0,3566.0,8,3.0,0.0,0.0,500.0,37,7.0
1824,201409,0,1085.0,9,0.0,0.0,12.0,500.0,53,0.0
1825,201409,1,1801.0,12,7.0,7.0,12.0,2273.88,35,4.0
1826,201407,0,671.0,8,0.0,0.0,0.0,800.0,49,0.0
1827,201408,1,488.0,12,0.0,0.0,0.0,991.91,24,0.0
1828,201409,1,634.0,12,0.0,0.0,0.0,1000.0,38,0.0
1829,201405,0,1607.0,12,4.0,8.0,9.0,1040.0,53,1.0
1830,201404,0,871.0,12,0.0,0.0,4.0,860.0,58,0.0
1831,201408,0,3377.0,12,3.0,0.0,8.0,1500.0,49,10.0
1832,201409,0,819.0,12,0.0,0.0,5.0,2000.0,50,0.0
1833,201403,0,241.0,6,0.0,0.0,0.0,263.9,29,0.0
1834,201401,0,3025.0,12,47.0,11.0,12.0,2000.0,60,5.0
1835,201409,0,1186.0,5,0.0,3.0,11.0,1000.0,30,0.0
1836,201405,0,2646.0,4,2.0,0.0,1.0,600.0,60,1.0
1837,201410,1,391.0,10,0.0,0.0,0.0,1672.55,35,0.0
1838,201403,0,374.0,5,0.0,0.0,0.0,300.0,33,0.0
1839,201402,0,2621.0,12,17.0,0.0,0.0,1859.92,39,3.0
1840,201405,0,238.0,12,0.0,0.0,0.0,450.0,48,0.0
1841,201411,0,625.0,12,0.0,0.0,0.0,1600.0,35,0.0
1842,201411,0,2227.0,5,19.0,12.0,12.0,500.0,48,4.0
1843,201410,0,344.0,6,0.0,0.0,0.0,300.0,26,0.0
1844,201410,0,946.0,10,0.0,0.0,7.0,600.0,39,0.0
1845,201411,0,979.0,12,0.0,0.0,7.0,500.0,60,0.0
1846,201404,1,861.0,10,0.0,0.0,5.0,1500.0,47,0.0
1847,201401,1,1057.0,12,0.0,0.0,10.0,1500.0,47,0.0
1848,201407,1,191.0,12,0.0,0.0,0.0,1783.17,48,0.0
1849,201411,0,3591.0,8,10.0,0.0,3.0,700.0,68,8.0
1850,201408,0,690.0,6,0.0,0.0,0.0,400.0,26,0.0
1851,201410,1,714.0,10,0.0,0.0,0.0,890.75,23,0.0
1852,201405,0,637.0,12,0.0,0.0,0.0,1000.0,58,0.0
1853,201407,0,4863.0,12,51.0,10.0,12.0,1700.0,66,32.0
1854,201405,0,261.0,12,0.0,0.0,0.0,807.0,40,0.0
1855,201407,0,226.0,12,0.0,0.0,0.0,1000.0,40,0.0
1856,201402,0,378.0,12,0.0,0.0,0.0,1000.0,49,0.0
1857,201412,0,1669.0,10,3.0,9.0,1.0,2000.0,47,1.0
1858,201406,0,373.0,12,0.0,0.0,0.0,2647.75,49,0.0
1859,201402,0,1678.0,12,6.0,6.0,5.0,1000.0,34,1.0
1860,201402,0,865.0,12,0.0,0.0,5.0,1200.0,58,0.0
1861,201409,0,1222.0,12,0.0,4.0,12.0,1310.0,55,0.0
1862,201405,1,917.0,12,0.0,0.0,6.0,1447.87,41,0.0
1863,201409,0,2806.0,12,29.0,6.0,12.0,2000.0,27,11.0
1864,201404,0,2244.0,12,16.0,1.0,11.0,1728.93,45,2.0
1865,201407,0,623.0,8,0.0,0.0,0.0,1000.0,50,0.0
1866,201401,1,421.0,12,0.0,0.0,0.0,977.22,38,0.0
1867,201404,0,1223.0,12,0.0,3.0,12.0,2000.0,41,0.0
1868,201406,0,828.0,12,0.0,0.0,4.0,1000.0,25,0.0
1869,201406,0,4397.0,12,30.0,9.0,8.0,1000.0,61,13.0
1870,201401,0,3087.0,12,43.0,7.0,0.0,1000.0,62,9.0
1871,201407,1,574.0,12,0.0,0.0,0.0,1931.0,46,0.0
1872,201403,0,2739.0,12,27.0,10.0,12.0,913.0,34,12.0
1873,201404,0,282.0,10,0.0,0.0,0.0,1500.0,36,0.0
1874,201408,0,2699.0,12,28.0,8.0,7.0,1000.0,55,7.0
1875,201404,1,481.0,12,0.0,0.0,0.0,1600.0,36,0.0
1876,201410,0,1025.0,12,0.0,0.0,9.0,3000.0,59,0.0
1877,201408,0,375.0,12,0.0,0.0,0.0,1420.0,61,0.0
1878,201404,0,1071.0,12,0.0,0.0,12.0,1200.0,36,0.0
1879,201402,1,1613.0,12,3.0,3.0,0.0,1100.0,47,2.0
1880,201411,0,357.0,12,0.0,0.0,0.0,935.26,42,0.0
1881,201409,0,1266.0,12,0.0,2.0,4.0,1000.0,59,0.0
1882,201401,1,566.0,12,0.0,0.0,0.0,800.0,25,0.0
1883,201406,0,964.0,12,0.0,0.0,10.0,1200.0,69,0.0
1884,201409,1,947.0,10,0.0,0.0,8.0,1500.0,49,0.0
1885,201401,0,854.0,12,0.0,0.0,4.0,800.0,36,0.0
1886,201405,1,2891.0,10,1.0,0.0,5.0,1000.0,27,1.0
1887,201409,0,2762.0,12,7.0,8.0,12.0,1000.0,26,2.0
1888,201402,0,966.0,12,0.0,0.0,8.0,1000.0,49,0.0
1889,201403,0,135.0,12,0.0,0.0,0.0,369.29,36,0.0
1890,201404,0,298.0,7,0.0,0.0,0.0,300.0,29,0.0
1891,201407,0,741.0,12,0.0,0.0,0.0,2000.0,49,0.0
1892,201411,0,882.0,12,0.0,0.0,5.0,1839.28,33,0.0
1893,201404,1,406.0,10,0.0,0.0,0.0,740.91,36,0.0
1894,201401,0,765.0,10,0.0,0.0,1.0,700.0,46,0.0
1895,201402,0,2873.0,12,44.0,11.0,12.0,1500.0,70,2.0
1896,201403,0,650.0,12,0.0,0.0,0.0,1000.0,24,0.0
1897,201401,0,1338.0,12,0.0,7.0,12.0,1500.0,50,0.0
1898,201407,0,2693.0,12,14.0,0.0,0.0,1000.0,53,2.0
1899,201408,1,430.0,12,0.0,0.0,0.0,1329.0,52,0.0
